Date,Open,High,Low,Close,Adj_Close,Volume,Stock,Daily_Return,MA30
2015-06-08,222.88,229.46,222.84,228.49,228.49,23378400, AAPL ,2.517049533381198,233.74866666666668
2015-06-09,228.54,230.95,227.93,229.05,229.05,28353100, AAPL ,0.2231556839065456,233.37366666666668
2015-06-10,228.99,229.78,228.01,228.8,228.8,15904800, AAPL ,-0.08297305559194625,232.9283333333333
2015-06-11,228.85,230.29,228.77,229.71,229.71,14416000, AAPL ,0.37579200349574554,232.54833333333332
2015-06-12,229.71,231.06,229.31,229.98,229.98,14017700, AAPL ,0.11753950633406546,232.335
2015-06-13,229.92,232.65,229.21,232.4,232.4,13305300, AAPL ,1.0786360473208152,232.184
2015-06-14,232.44,234.86,232.0,233.54,233.54,12165900, AAPL ,0.4732404061263097,232.04866666666666
2015-06-15,233.42,237.84,233.42,236.82,236.82,19912100, AAPL ,1.4566018336046638,232.071
2015-06-16,236.76,251.74,236.12,250.9,250.9,41612000, AAPL ,5.97229261699612,232.54100000000003
2015-06-17,250.82,256.85,246.48,249.28,249.28,43858400, AAPL ,-0.6139861255083294,233.07933333333332
2015-06-18,249.43,252.11,244.13,249.01,249.01,30980200, AAPL ,-0.1683839153269518,233.64800000000002
2015-06-19,249.04,250.98,243.79,244.61,244.61,23965300, AAPL ,-1.7788307099261078,234.001
2015-06-20,244.53,245.83,240.63,245.21,245.21,20608100, AAPL ,0.2780844886108072,234.32999999999998
2015-06-21,245.1,245.22,241.88,243.94,243.94,10600900, AAPL ,-0.47327621379028834,234.4496666666667
2015-06-22,243.97,247.92,243.78,246.99,246.99,17692500, AAPL ,1.2378571135795426,234.72033333333331
2015-06-23,246.93,247.3,243.13,244.3,244.3,15108700, AAPL ,-1.0650791722350446,234.832
2015-06-24,244.28,244.34,240.51,240.51,240.51,17344900, AAPL ,-1.5433109546422181,234.94533333333337
2015-06-25,240.37,243.33,240.37,242.8,242.8,16133100, AAPL ,1.0109414652410895,235.13466666666667
2015-06-26,242.6,243.75,241.55,243.59,243.59,13983500, AAPL ,0.40807914262160305,235.34499999999997
2015-06-27,243.55,251.34,243.12,250.99,250.99,20488600, AAPL ,3.0548142065284325,235.79766666666666
2015-06-28,250.96,251.17,247.43,249.01,249.01,15137600, AAPL ,-0.7770162575709344,236.19466666666668
2015-06-29,248.72,257.17,248.58,257.06,257.06,34742900, AAPL ,3.3531682212930214,236.985
2015-06-30,257.04,267.87,255.95,263.07,263.07,44533800, AAPL ,2.3459383753501295,238.08100000000002
2015-07-01,263.35,265.17,255.77,258.62,258.62,27029800, AAPL ,-1.7960888551357574,239.27066666666667
2015-07-02,258.55,261.63,254.12,255.41,255.41,21551900, AAPL ,-1.214465287178501,240.25766666666667
2015-07-03,255.46,257.08,253.51,256.34,256.34,19033800, AAPL ,0.3444766303922207,241.27333333333334
2015-07-04,256.49,261.46,254.2,260.89,260.89,15620400, AAPL ,1.7154664899216254,242.49233333333333
2015-07-05,260.8,274.51,258.7,271.91,271.91,44156100, AAPL ,4.25996932515338,244.05766666666668
2015-07-06,271.11,277.42,267.6,269.03,269.03,49154800, AAPL ,-0.767216259083044,245.50466666666665
2015-07-07,269.96,271.34,264.83,266.21,266.21,28857600, AAPL ,-1.3890946806934361,246.949
2015-07-08,265.98,272.97,264.39,270.79,270.79,36980200, AAPL ,1.8084066471163254,248.35899999999998
2015-07-09,270.83,272.33,267.09,269.23,269.23,40301200, AAPL ,-0.5907765018646258,249.69833333333332
2015-07-10,269.16,294.59,268.8,284.89,284.89,100390000, AAPL ,5.844107593996122,251.568
2015-07-11,284.88,298.51,283.53,293.11,293.11,41109900, AAPL ,2.8889356922212928,253.68133333333336
2015-07-12,293.14,314.39,292.51,310.87,310.87,56405000, AAPL ,6.048304564371979,256.37766666666664
2015-07-13,310.83,310.95,281.01,292.05,292.05,62053900, AAPL ,-6.041887848663248,258.36600000000004
2015-07-14,292.03,296.15,286.64,287.46,287.46,28727200, AAPL ,-1.5649077149607897,260.16333333333336
2015-07-15,288.05,293.25,285.37,285.83,285.83,27486600, AAPL ,-0.7706995313313756,261.79699999999997
2015-07-16,286.04,291.18,275.24,278.09,278.09,49482600, AAPL ,-2.7793315620193138,262.7033333333333
2015-07-17,278.09,280.28,272.04,279.47,279.47,27591400, AAPL ,0.49624222374053445,263.7096666666667
2015-07-18,279.33,282.53,274.08,274.9,274.9,25187100, AAPL ,-1.5859377796871108,264.5726666666667
2015-07-19,274.77,275.67,272.51,273.61,273.61,15332500, AAPL ,-0.42217127051714826,265.53933333333333
2015-07-20,273.5,278.98,272.96,278.98,278.98,22711400, AAPL ,2.0036563071298055,266.665
2015-07-21,278.88,280.55,275.42,275.83,275.83,22930700, AAPL ,-1.0936603557085525,267.728
2015-07-22,275.66,277.67,274.38,277.22,277.22,19389800, AAPL ,0.5659145323949801,268.73566666666665
2015-07-23,277.34,278.11,275.72,276.05,276.05,18531300, AAPL ,-0.46513304968629254,269.794
2015-07-24,276.01,289.25,275.25,288.28,288.28,37199400, AAPL ,4.4454911053947255,271.3863333333333
2015-07-25,288.16,290.73,286.0,288.7,288.7,20662200, AAPL ,0.18739589117155872,272.91633333333334
2015-07-26,288.64,293.05,287.71,292.69,292.69,16032300, AAPL ,1.4031319290465674,274.553
2015-07-27,292.64,297.77,287.45,293.62,293.62,30592000, AAPL ,0.334882449425922,275.97400000000005
2015-07-28,293.63,296.65,293.42,294.43,294.43,25453600, AAPL ,0.27245172495998754,277.488
2015-07-29,294.48,294.54,288.78,289.59,289.59,24672600, AAPL ,-1.6605541972290285,278.57233333333335
2015-07-30,289.1,290.13,286.57,287.72,287.72,21635800, AAPL ,-0.47734347976478564,279.394
2015-07-31,287.7,288.96,282.34,284.65,284.65,23629100, AAPL ,-1.060132082029896,280.26166666666666
2015-08-01,284.69,284.93,278.11,281.6,281.6,18995000, AAPL ,-1.0853911271909709,281.1346666666667
2015-08-02,280.45,283.03,277.53,282.61,282.61,17722200, AAPL ,0.7701907648422268,282.01033333333334
2015-08-03,282.81,285.47,280.23,281.23,281.23,21474100, AAPL ,-0.5586789717478109,282.6883333333334
2015-08-04,281.23,285.71,281.23,285.22,285.22,21908700, AAPL ,1.4187675568040425,283.132
2015-08-05,284.85,285.5,281.49,281.88,281.88,20128000, AAPL ,-1.0426540284360286,283.5603333333333
2015-08-06,281.91,281.91,278.4,278.58,278.58,18792100, AAPL ,-1.1812280515058142,283.9726666666666
2015-08-07,278.74,280.39,276.37,279.58,279.58,42484800, AAPL ,0.30135610246106587,284.2656666666666
2015-08-08,279.74,279.93,260.71,261.0,261.0,58533000, AAPL ,-6.699077715021094,283.99133333333333
2015-08-09,261.12,267.0,260.47,265.08,265.08,23789600, AAPL ,1.516544117647051,283.331
2015-08-10,265.48,267.03,262.6,264.47,264.47,20979400, AAPL ,-0.3804429712219342,282.3763333333334
2015-08-11,264.34,270.39,264.09,270.39,270.39,25433900, AAPL ,2.288719073919956,281.027
2015-08-12,270.6,270.67,265.47,266.38,266.38,26815400, AAPL ,-1.5594974131559598,280.17133333333334
2015-08-13,266.18,266.23,262.84,264.08,264.08,27685500, AAPL ,-0.7889398151626804,279.392
2015-08-14,264.13,267.47,261.48,265.68,265.68,27091200, AAPL ,0.5868322416991676,278.7203333333334
2015-08-15,265.53,266.67,261.3,261.55,261.55,19321100, AAPL ,-1.498889014423968,278.169
2015-08-16,261.87,262.44,257.04,258.51,258.51,29717000, AAPL ,-1.2830793905372946,277.4703333333334
2015-08-17,258.49,260.51,257.12,257.98,257.98,21617900, AAPL ,-0.1972997021161325,276.90633333333335
2015-08-18,257.93,257.99,211.08,211.08,211.08,42147200, AAPL ,-18.163842903113245,274.822
2015-08-19,225.67,237.41,222.77,226.68,226.68,60869200, AAPL ,0.44755616608322746,273.07866666666666
2015-08-20,226.9,237.37,226.9,235.35,235.35,32275000, AAPL ,3.7241075363596248,271.72933333333333
2015-08-21,235.35,236.43,231.72,232.57,232.57,23173800, AAPL ,-1.1812194603781605,270.24100000000004
2015-08-22,232.66,234.96,222.7,230.39,230.39,23205900, AAPL ,-0.9756726553769492,268.719
2015-08-23,230.38,232.71,225.58,228.17,228.17,18406600, AAPL ,-0.9592846601267506,266.7153333333333
2015-08-24,228.11,228.14,210.44,210.49,210.49,59220700, AAPL ,-7.724343518477929,264.10833333333335
2015-08-25,210.07,226.32,199.57,221.61,221.61,61089200, AAPL ,5.49340695958491,261.739
2015-08-26,222.08,231.18,220.2,225.83,225.83,31808000, AAPL ,1.6885806916426511,259.47933333333333
2015-08-27,226.05,228.64,223.68,224.77,224.77,21905400, AAPL ,-0.5662464056624645,257.1573333333333
2015-08-28,224.7,235.22,220.93,231.4,231.4,31336600, AAPL ,2.9817534490431763,255.21766666666664
2015-08-29,231.55,233.22,227.33,229.78,229.78,17142500, AAPL ,-0.7644137335348781,253.28633333333335
2015-08-30,229.9,232.07,226.25,228.76,228.76,19412600, AAPL ,-0.4958677685950478,251.42333333333332
2015-08-31,229.11,231.96,225.91,230.06,230.06,20710700, AAPL ,0.41464798568372774,249.70533333333336
2015-09-01,230.26,231.22,226.86,228.12,228.12,20575200, AAPL ,-0.9293841744115289,247.889
2015-09-02,228.03,230.58,226.48,229.28,229.28,18760400, AAPL ,0.5481734859448318,246.15733333333336
2015-09-03,229.32,229.6,226.67,227.18,227.18,17482000, AAPL ,-0.9331937903366415,244.22266666666667
2015-09-04,227.21,230.9,227.05,230.3,230.3,20962400, AAPL ,1.359975353197484,242.5033333333333
2015-09-05,230.2,236.14,229.44,235.02,235.02,20671400, AAPL ,2.0938314509122598,241.05133333333333
2015-09-06,234.87,242.91,234.68,239.84,239.84,25473700, AAPL ,2.1160642057308294,239.72666666666666
2015-09-07,239.93,242.11,238.72,239.85,239.85,21192200, AAPL ,-0.033343058392036225,239.02166666666665
2015-09-08,239.85,245.78,239.68,243.61,243.61,26879200, AAPL ,1.5676464456952341,238.306
2015-09-09,243.41,244.42,237.82,238.17,238.17,23635700, AAPL ,-2.152746394971451,237.42933333333335
2015-09-10,238.34,241.29,235.79,238.48,238.48,21215500, AAPL ,0.05873961567508029,236.36566666666667
2015-09-11,238.33,241.17,238.33,240.11,240.11,19224700, AAPL ,0.7468635924977975,235.49000000000004
2015-09-12,239.85,240.12,234.75,235.23,235.23,17962600, AAPL ,-1.9262038774233916,234.52833333333334
2015-09-13,235.24,235.93,229.33,230.51,230.51,18478800, AAPL ,-2.010712463866697,233.35600000000002
2015-09-14,230.61,232.44,227.96,230.64,230.64,20997800, AAPL ,0.013008976193561733,232.32566666666665
2015-09-15,230.49,259.18,229.82,230.3,230.3,19177800, AAPL ,-0.08243307735693424,231.3853333333333
2015-09-16,230.25,231.21,227.4,229.09,229.09,20144200, AAPL ,-0.5038002171552645,230.42233333333334
2015-09-17,229.08,230.29,228.93,229.81,229.81,18935400, AAPL ,0.3186659682207044,231.04666666666668
2015-09-18,233.52,234.35,232.18,232.98,232.98,20242200, AAPL ,-0.23124357656732633,231.25666666666666
2015-09-19,232.86,233.21,231.09,231.49,231.49,12712600, AAPL ,-0.5883363394314199,231.12800000000001
2015-09-20,231.4,232.37,230.91,231.21,231.21,14444700, AAPL ,-0.08210890233362045,231.08266666666665
2015-09-21,231.22,231.22,226.52,227.09,227.09,19678800, AAPL ,-1.7861776662918414,230.97266666666667
2015-09-22,226.97,232.39,225.12,230.62,230.62,25009300, AAPL ,1.6081420452042146,231.05433333333335
2015-09-23,230.94,231.84,229.59,230.28,230.28,17254100, AAPL ,-0.2857885164977902,231.714
2015-09-24,230.36,235.65,230.29,234.53,234.53,25097800, AAPL ,1.8102101059211613,232.14466666666667
2015-09-25,234.36,237.43,233.68,235.14,235.14,22363600, AAPL ,0.3328213005632244,232.45499999999998
2015-09-26,235.08,235.4,233.36,234.34,234.34,13724100, AAPL ,-0.3147864556746678,232.77399999999997
2015-09-27,234.14,234.53,232.48,232.76,232.76,14179900, AAPL ,-0.5893909626719038,232.81933333333333
2015-09-28,232.84,239.34,232.47,239.14,239.14,24713000, AAPL ,2.7057206665521316,233.13133333333334
2015-09-29,239.02,239.8,235.93,236.69,236.69,22691300, AAPL ,-0.9748138231110419,233.39566666666667
2015-09-30,236.64,237.73,235.63,236.06,236.06,19743500, AAPL ,-0.24509803921567955,233.59566666666666
2015-10-01,236.0,238.45,235.62,237.55,237.55,20488800, AAPL ,0.656779661016954,233.90999999999997
2015-10-02,237.26,238.54,236.6,237.29,237.29,19677900, AAPL ,0.012644356402259605,234.177
2015-10-03,237.2,239.32,236.94,238.73,238.73,16482700, AAPL ,0.6450252951096126,234.56199999999998
2015-10-04,238.53,238.97,237.94,238.26,238.26,12999000, AAPL ,-0.11319330901773791,234.82733333333334
2015-10-05,238.15,240.38,237.04,240.38,240.38,23335900, AAPL ,0.9363846315347427,235.006
2015-10-06,240.36,246.93,240.14,246.06,246.06,27535100, AAPL ,2.3714428357463757,235.2133333333333
2015-10-07,246.17,246.68,242.59,242.97,242.97,22999200, AAPL ,-1.2999146930982608,235.31733333333335
2015-10-08,243.07,244.25,242.18,242.3,242.3,18515300, AAPL ,-0.31678117414735746,235.27366666666666
2015-10-09,242.5,244.23,242.12,243.93,243.93,17353100, AAPL ,0.5896907216494873,235.46566666666664
2015-10-10,243.74,245.32,243.07,244.94,244.94,15912700, AAPL ,0.4923278903749851,235.681
2015-10-11,244.74,247.24,244.15,247.05,247.05,16827300, AAPL ,0.9438587889188536,235.91233333333332
2015-10-12,246.88,247.45,245.18,245.31,245.31,17388300, AAPL ,-0.6359364873622786,236.24833333333333
2015-10-13,245.2,250.24,243.76,249.51,249.51,28198500, AAPL ,1.7577487765089734,236.88166666666666
2015-10-14,249.49,254.27,248.9,251.99,251.99,27462600, AAPL ,1.0020441701070182,237.59333333333333
2015-10-15,252.11,255.96,252.05,254.32,254.32,25223500, AAPL ,0.8766014834794253,238.39399999999998
2015-10-16,254.3,266.14,253.93,262.87,262.87,35901500, AAPL ,3.3700353912701506,239.52
2015-10-17,262.75,273.58,262.37,270.64,270.64,43199600, AAPL ,3.002854424357749,240.88099999999997
2015-10-18,270.91,271.67,260.78,261.64,261.64,22434300, AAPL ,-3.4218005979845847,241.83633333333333
2015-10-19,261.86,264.82,260.95,263.44,263.44,25258800, AAPL ,0.6033758496906683,242.90133333333333
2015-10-20,263.57,270.83,263.23,269.46,269.46,30889800, AAPL ,2.234700459081074,244.17633333333333
2015-10-21,269.31,270.77,263.84,266.27,266.27,25637300, AAPL ,-1.1288106642902307,245.48233333333334
2015-10-22,266.5,276.51,266.14,274.02,274.02,37808600, AAPL ,2.8217636022514,246.929
2015-10-23,273.65,278.68,273.54,276.5,276.5,29442500, AAPL ,1.0414763383884609,248.46966666666665
2015-10-24,276.5,281.71,276.5,281.65,281.65,25942400, AAPL ,1.8625678119348923,250.04033333333334
2015-10-25,281.45,294.06,281.45,283.68,283.68,45717100, AAPL ,0.7923254574524847,251.65833333333333
2015-10-26,283.63,285.3,280.51,285.3,285.3,32108800, AAPL ,0.5887952614321531,253.357
2015-10-27,285.18,296.21,285.01,293.79,293.79,46331800, AAPL ,3.0191458026509617,255.39133333333334
2015-10-28,293.7,306.33,293.7,304.62,304.62,50808100, AAPL ,3.7180796731358585,257.57399999999996
2015-10-29,304.32,318.17,301.82,313.86,313.86,64495900, AAPL ,3.134858044164045,260.14633333333336
2015-10-30,313.94,334.17,313.94,328.02,328.02,78305000, AAPL ,4.484933426769441,263.21166666666664
2015-10-31,328.51,332.78,309.25,314.17,314.17,48598100, AAPL ,-4.365163921950618,265.7656666666667
2015-11-01,315.01,327.47,311.88,325.43,325.43,37001100, AAPL ,3.307831497412786,268.70366666666666
2015-11-02,325.94,365.36,323.21,361.19,361.19,101918000, AAPL ,10.814873903172364,272.78566666666666
2015-11-03,361.87,417.9,357.65,403.42,403.42,206162000, AAPL ,11.482023931246031,278.291
2015-11-04,403.66,495.56,380.55,411.56,411.56,263900000, AAPL ,1.9570926026854225,283.997
2015-11-05,408.08,447.56,374.58,386.35,386.35,151824992, AAPL ,-5.324936287002539,288.67333333333335
2015-11-06,388.05,395.84,354.02,374.47,374.47,122687000, AAPL ,-3.499549027187214,293.0566666666667
2015-11-07,374.27,390.59,372.43,386.48,386.48,56625100, AAPL ,3.262350709380938,297.86266666666666
2015-11-08,384.28,389.89,368.7,373.37,373.37,51817600, AAPL ,-2.8390756739877094,302.1773333333333
2015-11-09,374.32,385.28,362.89,380.26,380.26,68224400, AAPL ,1.5868775379354556,306.68800000000005
2015-11-10,379.98,381.39,329.11,336.82,336.82,95797904, AAPL ,-11.358492552239598,309.68033333333335
2015-11-11,339.82,340.58,301.0,311.08,311.08,107070000, AAPL ,-8.457418633394152,311.8726666666667
2015-11-12,314.08,345.08,313.36,338.15,338.15,78477800, AAPL ,7.6636525725929685,314.82733333333334
2015-11-13,338.5,340.91,326.08,336.75,336.75,52003000, AAPL ,-0.51698670605613,317.6526666666667
2015-11-14,336.62,338.18,329.97,332.91,332.91,38612000, AAPL ,-1.1021329689263797,320.27233333333334
2015-11-15,333.05,334.66,317.49,320.17,320.17,44213100, AAPL ,-3.867287194114996,322.1823333333333
2015-11-16,319.73,331.63,315.9,330.75,330.75,47980100, AAPL ,3.4466581177868774,324.186
2015-11-17,330.36,338.35,329.61,335.09,335.09,51001600, AAPL ,1.4317714008959805,326.63433333333336
2015-11-18,334.59,336.53,330.64,334.59,334.59,43783800, AAPL ,0.0,329.00600000000003
2015-11-19,334.68,335.33,325.27,326.15,326.15,45011100, AAPL ,-2.548703238914793,330.8956666666666
2015-11-20,326.41,326.47,312.22,322.02,322.02,53152900, AAPL ,-1.3449342851015724,332.754
2015-11-21,322.09,328.16,319.6,326.93,326.93,28200500, AAPL ,1.502685584774452,334.5176666666667
2015-11-22,326.98,327.01,321.26,324.54,324.54,23439400, AAPL ,-0.7462230105816863,336.11899999999997
2015-11-23,324.35,325.12,321.29,323.05,323.05,27478900, AAPL ,-0.4008016032064163,337.499
2015-11-24,323.01,323.06,318.12,320.05,320.05,29362600, AAPL ,-0.9163802978235904,338.71133333333336
2015-11-25,320.05,329.13,316.77,328.21,328.21,41666900, AAPL ,2.5496016247461237,340.14166666666665
2015-11-26,328.3,366.76,328.23,352.68,352.68,106105000, AAPL ,7.426134632957659,342.1046666666667
2015-11-27,351.86,363.59,347.87,358.04,358.04,55179100, AAPL ,1.7563803785596563,343.88533333333334
2015-11-28,357.14,359.54,352.17,357.38,357.38,36816600, AAPL ,0.06720053760430339,345.336
2015-11-29,357.47,371.94,355.67,371.29,371.29,40409300, AAPL ,3.8660586902397385,346.77833333333336
2015-11-30,371.44,382.36,370.38,377.32,377.32,71701600, AAPL ,1.5830282145164754,348.8833333333333
2015-12-01,377.41,378.93,356.56,362.49,362.49,60452200, AAPL ,-3.9532603799581394,350.1186666666666
2015-12-02,361.85,362.23,349.46,359.19,359.19,54160500, AAPL ,-0.735111233936721,350.05199999999996
2015-12-03,359.33,370.27,357.41,361.05,361.05,50714900, AAPL ,0.4786686332897413,348.63966666666664
2015-12-04,361.26,363.52,355.76,363.18,363.18,35784100, AAPL ,0.531473177213092,347.027
2015-12-05,363.72,389.79,363.23,388.95,388.95,66282200, AAPL ,6.936654569449016,347.1136666666667
2015-12-06,389.55,402.81,387.09,388.78,388.78,77762000, AAPL ,-0.19766397124888682,347.59066666666666
2015-12-07,389.98,399.97,385.41,395.54,395.54,63455800, AAPL ,1.4257141391866255,347.8926666666667
2015-12-08,395.75,415.56,389.95,415.56,415.56,57801400, AAPL ,5.005685407454202,349.299
2015-12-09,414.44,423.12,406.29,417.56,417.56,90917200, AAPL ,0.752823086574656,350.5423333333334
2015-12-10,417.99,419.51,411.55,415.48,415.48,52138900, AAPL ,-0.6004928347568101,353.16433333333333
2015-12-11,415.28,451.94,415.28,451.94,451.94,110944000, AAPL ,8.82777884800617,357.8596666666666
2015-12-12,452.33,469.1,410.74,435.0,435.0,131969000, AAPL ,-3.831273627661217,361.08799999999997
2015-12-13,431.66,441.68,426.27,433.76,433.76,55050600, AAPL ,0.48649399990732656,364.32166666666666
2015-12-14,433.27,447.14,430.46,444.18,444.18,130496000, AAPL ,2.5180603318946675,368.03066666666666
2015-12-15,443.88,465.32,443.88,465.32,465.32,83121104, AAPL ,4.830134270523565,372.86899999999997
2015-12-16,465.21,465.21,443.85,454.93,454.93,107944000, AAPL ,-2.2097547344210082,377.0083333333333
2015-12-17,454.78,457.86,448.86,456.08,456.08,47978400, AAPL ,0.2858525001099458,381.04133333333334
2015-12-18,455.85,465.18,454.94,463.62,463.62,60220100, AAPL ,1.7045080618624506,385.34233333333333
2015-12-19,463.55,465.58,456.77,462.32,462.32,47892700, AAPL ,-0.26534354438572283,389.8813333333334
2015-12-20,462.23,462.64,434.34,442.68,442.68,75409400, AAPL ,-4.2294961382861365,393.90333333333336
2015-12-21,442.84,444.73,427.31,438.64,438.64,77639696, AAPL ,-0.9484238099539312,397.627
2015-12-22,437.44,443.69,435.52,436.57,436.57,50840400, AAPL ,-0.1988844184345292,401.36133333333333
2015-12-23,436.72,444.53,436.62,442.4,442.4,47161400, AAPL ,1.3006045063198273,405.33966666666663
2015-12-24,443.09,458.46,443.08,454.98,454.98,57157200, AAPL ,2.683427746056116,409.83733333333333
2015-12-25,454.86,458.3,452.08,455.65,455.65,39078500, AAPL ,0.17367981356900225,414.0853333333333
2015-12-26,455.76,457.49,405.76,417.27,417.27,116166000, AAPL ,-8.44523433385993,416.2383333333334
2015-12-27,416.51,424.01,408.88,422.82,422.82,53591200, AAPL ,1.514969628580347,418.3976666666667
2015-12-28,423.34,429.77,418.48,422.28,422.28,49638600, AAPL ,-0.25038975764161253,420.561
